date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:48:48	20408/20408	---M--	200	added ('OK')	font/woff2	etag:%224fb8-683b33f5-fd020158f8ef1e7e;;;%22	https://daxx.lohatheme.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamaxkubgee.woff2	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamaxkubgee.woff2	(from https://daxx.lohatheme.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1746046443)
20:48:48	13004/13004	---M--	200	added ('OK')	font/woff2	etag:%2232cc-683b33f5-1460fe7875568987;;;%22	https://daxx.lohatheme.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3oubgee.woff2	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3oubgee.woff2	(from https://daxx.lohatheme.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1746046443)
20:48:49	26428/26428	---M--	200	added ('OK')	font/woff2	etag:%22673c-683b33f5-f19811f7e3c5a60d;;;%22	https://daxx.lohatheme.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3kubgee.woff2	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3kubgee.woff2	(from https://daxx.lohatheme.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1746046443)
20:48:49	40128/40128	---M--	200	added ('OK')	font/woff2	etag:%229cc0-683b33f5-1d805582536baa30;;;%22	https://daxx.lohatheme.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3yuba.woff2	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3yuba.woff2	(from https://daxx.lohatheme.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1746046443)
20:48:49	32284/32284	---M--	200	added ('OK')	font/woff2	etag:%227e1c-683b33f5-67de716df2a9fea6;;;%22	https://daxx.lohatheme.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufa5qw54a.woff2	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufa5qw54a.woff2	(from https://daxx.lohatheme.com/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1746046444)
20:48:49	21272/21272	---M--	200	added ('OK')	font/woff2	etag:%225318-683b33f5-1e55957f9cb8faca;;;%22	https://daxx.lohatheme.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufj5qw54a.woff2	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufj5qw54a.woff2	(from https://daxx.lohatheme.com/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1746046444)
20:48:50	2184/2184	---M--	200	added ('OK')	font/woff2	etag:%22888-683b33f5-dfb1f2fba00df7f8;;;%22	https://daxx.lohatheme.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufb5qw54a.woff2	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufb5qw54a.woff2	(from https://daxx.lohatheme.com/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1746046444)
20:48:50	14852/14852	---M--	200	added ('OK')	font/woff2	etag:%223a04-683b33f5-f920cacb5d97350a;;;%22	https://daxx.lohatheme.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufo5qw54a.woff2	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufo5qw54a.woff2	(from https://daxx.lohatheme.com/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1746046444)
20:48:50	9872/9872	---M--	200	added ('OK')	font/woff2	etag:%222690-683b33f5-3ad63e241440c1d6;;;%22	https://daxx.lohatheme.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufc5qw54a.woff2	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufc5qw54a.woff2	(from https://daxx.lohatheme.com/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1746046444)
20:48:51	20760/20760	---M--	200	added ('OK')	font/woff2	etag:%225118-683b33f5-a3246000d73cf670;;;%22	https://daxx.lohatheme.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufd5qw54a.woff2	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufd5qw54a.woff2	(from https://daxx.lohatheme.com/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1746046444)
20:48:51	34328/34328	---M--	200	added ('OK')	font/woff2	etag:%228618-683b33f5-39a220d3a151238;;;%22	https://daxx.lohatheme.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufn5qu.woff2	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufn5qu.woff2	(from https://daxx.lohatheme.com/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1746046444)
20:48:52	117/117	---M--	200	added ('OK')	text/css	etag:%2275-68408bf0-be6bf942d0c0a2c5;;;%22	https://daxx.lohatheme.com/wp-content/uploads/elementor/css/post-446.css?ver=1749060592	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/elementor/css/post-4460474.css	(from https://daxx.lohatheme.com/?page_id=446)
20:48:52	71304/71304	---MCZ	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:17:04%20GMT	https://daxx.lohatheme.com/index.php?rest_route=/wp/v2/pages/446	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index3aae.json	(from https://daxx.lohatheme.com/?page_id=446)
20:48:52	2128/2128	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:17:04%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fpage_id%3D446	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index838f.json	(from https://daxx.lohatheme.com/?page_id=446)
20:48:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Jul%202025%2015:17:04%20GMT	https://daxx.lohatheme.com/?p=446	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index4fd2.html	(from https://daxx.lohatheme.com/?page_id=446)
20:48:53	2289/2289	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Jul%202025%2015:17:05%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fpage_id%3D446&format=xml	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexfa46.php	(from https://daxx.lohatheme.com/?page_id=446)
20:48:53	29294/29294	---MCZ	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:17:05%20GMT	https://daxx.lohatheme.com/index.php?rest_route=/wp/v2/pages/350	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexc83d.json	(from https://daxx.lohatheme.com/?page_id=350)
20:48:53	2107/2107	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:17:05%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fpage_id%3D350	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexab27.json	(from https://daxx.lohatheme.com/?page_id=350)
20:48:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Jul%202025%2015:17:06%20GMT	https://daxx.lohatheme.com/?p=350	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index8fbb.html	(from https://daxx.lohatheme.com/?page_id=350)
20:48:54	2268/2268	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Jul%202025%2015:17:06%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fpage_id%3D350&format=xml	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexbc95.php	(from https://daxx.lohatheme.com/?page_id=350)
20:48:55	2092/2092	---M--	200	added ('OK')	image/png	etag:%2282c-683b33f5-29f5162aa7b0aec2;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/wwd-icon1.png	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/wwd-icon1.png	(from https://daxx.lohatheme.com/?page_id=350)
20:48:56	270599/270599	---M--	200	added ('OK')	image/jpeg	etag:%2242107-683b33f5-868e1479c9aab17f;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/banner-bg.jpg	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/banner-bg.jpg	(from https://daxx.lohatheme.com/?page_id=350)
20:48:57	1016/1016	---M--	200	added ('OK')	image/png	etag:%223f8-683b33f5-eb8a0e41e8f701a3;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/wwd-icon2.png	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/wwd-icon2.png	(from https://daxx.lohatheme.com/?page_id=350)
20:48:57	1885/1885	---M--	200	added ('OK')	image/png	etag:%2275d-683b33f5-20795f9f8f4d4c41;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/wwd-icon3.png	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/wwd-icon3.png	(from https://daxx.lohatheme.com/?page_id=350)
20:48:57	1999/1999	---M--	200	added ('OK')	image/png	etag:%227cf-683b33f5-49f38bf13ea8e976;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/wwd-icon4.png	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/wwd-icon4.png	(from https://daxx.lohatheme.com/?page_id=350)
20:48:58	19041/19041	---M--	200	added ('OK')	image/jpeg	etag:%224a61-683b33f5-81620a0939ad9eef;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/member1.jpg	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/member1.jpg	(from https://daxx.lohatheme.com/?page_id=350)
20:48:58	20035/20035	---M--	200	added ('OK')	image/jpeg	etag:%224e43-683b33f5-c6077b24c70a6a5a;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/member2.jpg	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/member2.jpg	(from https://daxx.lohatheme.com/?page_id=350)
20:48:58	18871/18871	---M--	200	added ('OK')	image/jpeg	etag:%2249b7-683b33f5-8da2095014299f16;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/member3.jpg	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/member3.jpg	(from https://daxx.lohatheme.com/?page_id=350)
20:48:58	22372/22372	---M--	200	added ('OK')	image/jpeg	etag:%225764-683b33f5-4c757f8ac97839f2;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/member4.jpg	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/member4.jpg	(from https://daxx.lohatheme.com/?page_id=350)
20:48:59	45686/45686	---M--	200	added ('OK')	image/jpeg	etag:%22b276-683b33f5-acac5716f107a43b;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/achievement-left-image.jpg	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/achievement-left-image.jpg	(from https://daxx.lohatheme.com/?page_id=350)
20:48:59	116363/116363	---M-Z	200	added ('OK')	text/css	etag:%221c68b-683b33f4-c0daf76f525c654;gz%22	https://daxx.lohatheme.com/wp-includes/css/dist/block-library/style.min.css?ver=6.8.1	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-includes/css/dist/block-library/style.min0899.css	(from https://daxx.lohatheme.com/?page_id=184)
20:48:59	1671/1671	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:17:11%20GMT	https://daxx.lohatheme.com/index.php?rest_route=/wp/v2/pages/184	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexe5ee.json	(from https://daxx.lohatheme.com/?page_id=184)
20:49:00	2116/2116	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:17:12%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fpage_id%3D184	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexa81a.json	(from https://daxx.lohatheme.com/?page_id=184)
20:49:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Jul%202025%2015:17:12%20GMT	https://daxx.lohatheme.com/?p=184	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index48fd.html	(from https://daxx.lohatheme.com/?page_id=184)
20:49:02	2277/2277	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Jul%202025%2015:17:14%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fpage_id%3D184&format=xml	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index6ef0.php	(from https://daxx.lohatheme.com/?page_id=184)
20:49:04	55766/55766	---M--	200	added ('OK')	image/jpeg	etag:%22d9d6-683b33f5-2d5cdfc55e95289f;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/developer4.jpg	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/developer4.jpg	(from https://daxx.lohatheme.com/?page_id=184)
20:49:04	245707/245707	---M--	200	added ('OK')	image/jpeg	etag:%223bfcb-683b33f5-eccb517ed3396eeb;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/project-banner.jpg	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/project-banner.jpg	(from https://daxx.lohatheme.com/?page_id=184)
20:49:05	72234/72234	---M--	200	added ('OK')	image/jpeg	etag:%2211a2a-683b33f5-71361b4187466c0d;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/developer5.jpg	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/developer5.jpg	(from https://daxx.lohatheme.com/?page_id=184)
20:49:06	89591/89591	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2015:17:17%20GMT	https://daxx.lohatheme.com/?project=parkroyal-residences	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index5083.html	(from https://daxx.lohatheme.com/?page_id=184)
20:49:06	41935/41935	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2015:17:18%20GMT	https://daxx.lohatheme.com/?page_id=184&paged=2	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index91f8.html	(from https://daxx.lohatheme.com/?page_id=184)
20:49:06	81702/81702	---M--	200	added ('OK')	image/jpeg	etag:%2213f26-683b33f5-c96db64192ceedc5;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/developer6.jpg	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/developer6.jpg	(from https://daxx.lohatheme.com/?page_id=184)
20:49:06	2075/2075	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:17:18%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fproject%3Ddax-is-a-modern-residential-complex-in-your-city	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index0e64.json	(from https://daxx.lohatheme.com/?project=dax-is-a-modern-residential-complex-in-your-city)
20:49:06	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%222c9023334bf7ff232363c9d7d75cb6a2%22	https://daxx.lohatheme.com/?feed=rss2&p=172	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexc4ac.html	(from https://daxx.lohatheme.com/?project=dax-is-a-modern-residential-complex-in-your-city)
20:49:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Jul%202025%2015:17:18%20GMT	https://daxx.lohatheme.com/?p=172	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexf4d1.html	(from https://daxx.lohatheme.com/?project=dax-is-a-modern-residential-complex-in-your-city)
20:49:07	2237/2237	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Jul%202025%2015:17:19%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fproject%3Ddax-is-a-modern-residential-complex-in-your-city&format=xml	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index4225.php	(from https://daxx.lohatheme.com/?project=dax-is-a-modern-residential-complex-in-your-city)
20:49:07	89643/89643	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2015:17:18%20GMT	https://daxx.lohatheme.com/?project=grand-loft-business-center	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index97dc.html	(from https://daxx.lohatheme.com/?page_id=184)
20:49:08	103921/103921	---M--	200	added ('OK')	image/jpeg	etag:%22195f1-683b33f5-ff7eabc84f9c8435;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/overview1.jpg	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/overview1.jpg	(from https://daxx.lohatheme.com/?project=dax-is-a-modern-residential-complex-in-your-city)
20:49:08	729/729	---M--	200	added ('OK')	image/png	etag:%222d9-683b33f5-b78d02c98b247a9d;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/overfiew-icon1.png	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/overfiew-icon1.png	(from https://daxx.lohatheme.com/?project=dax-is-a-modern-residential-complex-in-your-city)
20:49:08	51572/51572	---M--	200	added ('OK')	image/jpeg	etag:%22c974-683b33f5-b09917893f994745;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/overview2.jpg	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/overview2.jpg	(from https://daxx.lohatheme.com/?project=dax-is-a-modern-residential-complex-in-your-city)
20:49:08	1563/1563	---M--	200	added ('OK')	image/png	etag:%2261b-683b33f5-b18960fa76ff11df;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/overfiew-icon2.png	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/overfiew-icon2.png	(from https://daxx.lohatheme.com/?project=dax-is-a-modern-residential-complex-in-your-city)
20:49:08	1091/1091	---M--	200	added ('OK')	image/png	etag:%22443-683b33f5-549982c35a3df1f5;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/overfiew-icon3.png	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/overfiew-icon3.png	(from https://daxx.lohatheme.com/?project=dax-is-a-modern-residential-complex-in-your-city)
20:49:09	1978/1978	---M--	200	added ('OK')	image/png	etag:%227ba-683b33f5-5c013be67b1f1d64;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/overfiew-icon4.png	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/overfiew-icon4.png	(from https://daxx.lohatheme.com/?project=dax-is-a-modern-residential-complex-in-your-city)
20:49:09	1038/1038	---M--	200	added ('OK')	image/png	etag:%2240e-683b33f5-89f79d76c986575d;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/benefit-icon1.png	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/benefit-icon1.png	(from https://daxx.lohatheme.com/?project=dax-is-a-modern-residential-complex-in-your-city)
20:49:09	2773/2773	---M--	200	added ('OK')	image/png	etag:%22ad5-683b33f5-b1720ee6a7726bcd;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/benefit-icon2.png	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/benefit-icon2.png	(from https://daxx.lohatheme.com/?project=dax-is-a-modern-residential-complex-in-your-city)
20:49:10	1220/1220	---M--	200	added ('OK')	image/png	etag:%224c4-683b33f5-21b4a2d3dbabc340;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/benefit-icon3.png	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/benefit-icon3.png	(from https://daxx.lohatheme.com/?project=dax-is-a-modern-residential-complex-in-your-city)
20:49:10	1208/1208	---M--	200	added ('OK')	image/png	etag:%224b8-683b33f5-8b8f37b68e80cc3c;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/benefit-icon4.png	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/benefit-icon4.png	(from https://daxx.lohatheme.com/?project=dax-is-a-modern-residential-complex-in-your-city)
20:49:10	1355/1355	---M--	200	added ('OK')	image/png	etag:%2254b-683b33f5-b9a9b58393667716;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/benefit-icon5.png	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/benefit-icon5.png	(from https://daxx.lohatheme.com/?project=dax-is-a-modern-residential-complex-in-your-city)
20:49:10	165989/165989	---M--	200	added ('OK')	image/png	etag:%2228865-683b33f5-576595f033e9bfd4;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/benefits-bg.png	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/benefits-bg.png	(from https://daxx.lohatheme.com/?project=dax-is-a-modern-residential-complex-in-your-city)
20:49:11	1504/1504	---M--	200	added ('OK')	image/png	etag:%225e0-683b33f5-2e9a5c5779b99851;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/benefit-icon6.png	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/benefit-icon6.png	(from https://daxx.lohatheme.com/?project=dax-is-a-modern-residential-complex-in-your-city)
20:49:11	59565/59565	---M--	200	added ('OK')	image/jpeg	etag:%22e8ad-683b33f5-c1ec93cf2f2c7e33;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/blog1-5.jpg	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/blog1-5.jpg	(from https://daxx.lohatheme.com/?project=dax-is-a-modern-residential-complex-in-your-city)
20:49:11	67440/67440	---M--	200	added ('OK')	image/jpeg	etag:%2210770-683b33f5-bb43607d11c08605;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/tour-video.jpg	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/tour-video.jpg	(from https://daxx.lohatheme.com/?project=dax-is-a-modern-residential-complex-in-your-city)
20:49:12	61684/61684	---M--	200	added ('OK')	image/jpeg	etag:%22f0f4-683b33f5-7cae5b19d719f683;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/blog2-5.jpg	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/blog2-5.jpg	(from https://daxx.lohatheme.com/?project=dax-is-a-modern-residential-complex-in-your-city)
20:49:12	39630/39630	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2015:17:24%20GMT	https://daxx.lohatheme.com/?cat=6	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexb0b7.html	(from https://daxx.lohatheme.com/?project=dax-is-a-modern-residential-complex-in-your-city)
20:49:12	42279/42279	---M--	200	added ('OK')	image/jpeg	etag:%22a527-683b33f5-ef537941128e56d4;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/blog4-1.jpg	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/blog4-1.jpg	(from https://daxx.lohatheme.com/?project=dax-is-a-modern-residential-complex-in-your-city)
20:49:12	44437/44437	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2015:17:24%20GMT	https://daxx.lohatheme.com/?author=1	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexcd64.html	(from https://daxx.lohatheme.com/?project=dax-is-a-modern-residential-complex-in-your-city)
20:49:12	40650/40650	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2015:17:24%20GMT	https://daxx.lohatheme.com/?cat=1	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexb31a.html	(from https://daxx.lohatheme.com/?project=dax-is-a-modern-residential-complex-in-your-city)
20:49:13	11612/11612	---M--	200	added ('OK')	image/jpeg	etag:%222d5c-683b33f5-b11282c2ccf81aba;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/author1.jpg	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/author1.jpg	(from https://daxx.lohatheme.com/?project=dax-is-a-modern-residential-complex-in-your-city)
20:49:13	38320/38320	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2015:17:25%20GMT	https://daxx.lohatheme.com/?cat=7	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexc728.html	(from https://daxx.lohatheme.com/?project=dax-is-a-modern-residential-complex-in-your-city)
20:49:13	8745/8745	---M--	200	added ('OK')	image/jpeg	etag:%222229-683b33f5-b30672fbf1dacc17;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/author2.jpg	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/author2.jpg	(from https://daxx.lohatheme.com/?project=dax-is-a-modern-residential-complex-in-your-city)
20:49:13	76924/76924	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2015:17:25%20GMT	https://daxx.lohatheme.com/?p=104	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index9430.html	(from https://daxx.lohatheme.com/?project=dax-is-a-modern-residential-complex-in-your-city)
